Date,Brand,SKU,Recommended Price
10/16/2016,MILLER LITE,6 Pk 12 Oz Glass,10.49
10/16/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
10/16/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
10/16/2016,BUDWEISER,6 Pk 12 Oz Glass,9.99
10/16/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
10/16/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
10/16/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
10/16/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,12.99
10/16/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
10/16/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
10/16/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
10/16/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
10/16/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
10/16/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
10/23/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
10/23/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
10/23/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
10/23/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
10/23/2016,BECKS,6 Pk 12 Oz Glass,11.49
10/23/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.99
10/23/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
10/23/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
10/23/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
10/23/2016,BUDWEISER,6 Pk 12 Oz Glass,9.49
10/23/2016,COORS LIGHT,6 Pk 12 Oz Glass,9.99
10/23/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
10/23/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
10/23/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
10/23/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
10/23/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.99
10/23/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
10/23/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
10/23/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
10/23/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
10/30/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
10/30/2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49
10/30/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
10/30/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
10/30/2016,BECKS,6 Pk 12 Oz Glass,11.99
10/30/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
10/30/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
10/30/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
10/30/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
10/30/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
10/30/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
10/30/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
10/30/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
10/30/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
10/30/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.49
10/30/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
10/30/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.49
10/30/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.99
10/30/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
10/30/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
11/6/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
11/6/2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49
11/6/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
11/6/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
11/6/2016,BECKS,6 Pk 12 Oz Glass,11.49
11/6/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
11/6/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
11/6/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
11/6/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49
11/6/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
11/6/2016,COORS LIGHT,6 Pk 12 Oz Glass,9.49
11/6/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
11/6/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
11/6/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
11/6/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
11/6/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
11/6/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
11/6/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
11/6/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
11/6/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.99
11/13/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
11/13/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
11/13/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
11/13/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.49
11/13/2016,BECKS,6 Pk 12 Oz Glass,11.49
11/13/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
11/13/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
11/13/2016,BUD LIGHT,6 Pk 12 Oz Glass,9.49
11/13/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
11/13/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
11/13/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
11/13/2016,MILLER LITE,12 Pk 12 Oz Glass,13.99
11/13/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
11/13/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
11/13/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
11/13/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
11/13/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
11/13/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
11/13/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
11/13/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
11/20/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
11/20/2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49
11/20/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
11/20/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
11/20/2016,BECKS,6 Pk 12 Oz Glass,10.49
11/20/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
11/20/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
11/20/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
11/20/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49
11/20/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
11/20/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
11/20/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
11/20/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
11/20/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
11/20/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
11/20/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
11/20/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
11/20/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
11/20/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
11/20/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
11/27/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
11/27/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
11/27/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
11/27/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
11/27/2016,BECKS,6 Pk 12 Oz Glass,11.49
11/27/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
11/27/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
11/27/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
11/27/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.99
11/27/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
11/27/2016,COORS LIGHT,6 Pk 12 Oz Glass,9.99
11/27/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
11/27/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
11/27/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
11/27/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
11/27/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
11/27/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.49
11/27/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
11/27/2016,MAGIC HAT,6 Pk 12 Oz Glass,11.49
11/27/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
12/4/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
12/4/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
12/4/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
12/4/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
12/4/2016,BECKS,6 Pk 12 Oz Glass,10.99
12/4/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
12/4/2016,MILLER LITE,6 Pk 12 Oz Glass,10.49
12/4/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
12/4/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.99
12/4/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
12/4/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
12/4/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
12/4/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
12/4/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,12.49
12/4/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.99
12/4/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.99
12/4/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
12/4/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
12/4/2016,MAGIC HAT,6 Pk 12 Oz Glass,11.99
12/4/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
12/11/2016,CORONA EXTRA,6 Pk 12 Oz Glass,11.49
12/11/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
12/11/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
12/11/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.99
12/11/2016,BECKS,6 Pk 12 Oz Glass,11.99
12/11/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
12/11/2016,MILLER LITE,6 Pk 12 Oz Glass,10.49
12/11/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
12/11/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.99
12/11/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
12/11/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
12/11/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
12/11/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
12/11/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
12/11/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
12/11/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.49
12/11/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.49
12/11/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
12/11/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
12/11/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.49
12/18/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
12/18/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
12/18/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
12/18/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
12/18/2016,BECKS,6 Pk 12 Oz Glass,11.49
12/18/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
12/18/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
12/18/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
12/18/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.99
12/18/2016,BUDWEISER,6 Pk 12 Oz Glass,9.49
12/18/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
12/18/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
12/18/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
12/18/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
12/18/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
12/18/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
12/18/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
12/18/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
12/18/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
12/18/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
12/25/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
12/25/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
12/25/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.99
12/25/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.99
12/25/2016,BECKS,6 Pk 12 Oz Glass,11.99
12/25/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49
12/25/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
12/25/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
12/25/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49
12/25/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
12/25/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
12/25/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
12/25/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
12/25/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
12/25/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
12/25/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
12/25/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
12/25/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
12/25/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
12/25/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
